Type,Seed,fname,rep,num_ratios,tstat,optMetric
empirical,8,fecalCalProtectin_CD,1,13,49.86288258991669,combinedF
null,8,fecalCalProtectin_CD,1,13,25.842396638098194,combinedF
null,8,fecalCalProtectin_CD,2,7,13.03151942589914,combinedF
null,8,fecalCalProtectin_CD,3,13,19.68327479745686,combinedF
null,8,fecalCalProtectin_CD,4,13,30.632432189619898,combinedF
null,8,fecalCalProtectin_CD,5,11,11.803505000335921,combinedF
null,8,fecalCalProtectin_CD,6,13,18.367472251212828,combinedF
null,8,fecalCalProtectin_CD,7,13,37.84839259321108,combinedF
null,8,fecalCalProtectin_CD,8,13,12.201649895830503,combinedF
null,8,fecalCalProtectin_CD,9,13,13.032026992216961,combinedF
null,8,fecalCalProtectin_CD,10,13,21.529520455702297,combinedF
null,8,fecalCalProtectin_CD,11,13,11.933531928288954,combinedF
null,8,fecalCalProtectin_CD,12,13,24.784310935306486,combinedF
null,8,fecalCalProtectin_CD,13,13,11.872588068065316,combinedF
null,8,fecalCalProtectin_CD,14,13,24.126871230351753,combinedF
null,8,fecalCalProtectin_CD,15,13,25.191575779794455,combinedF
null,8,fecalCalProtectin_CD,16,13,18.797589782667686,combinedF
null,8,fecalCalProtectin_CD,17,8,8.851100028559156,combinedF
null,8,fecalCalProtectin_CD,18,13,29.358193099640147,combinedF
null,8,fecalCalProtectin_CD,19,13,13.207440604700718,combinedF
null,8,fecalCalProtectin_CD,20,13,18.004506536105865,combinedF
null,8,fecalCalProtectin_CD,21,13,26.397469858897786,combinedF
null,8,fecalCalProtectin_CD,22,13,32.0368453045432,combinedF
null,8,fecalCalProtectin_CD,23,13,37.93958752731556,combinedF
null,8,fecalCalProtectin_CD,24,13,9.496442172525079,combinedF
null,8,fecalCalProtectin_CD,25,13,21.9558908643137,combinedF
null,8,fecalCalProtectin_CD,26,13,19.63055789902806,combinedF
null,8,fecalCalProtectin_CD,27,13,20.452853569341492,combinedF
null,8,fecalCalProtectin_CD,28,13,9.225640626805351,combinedF
null,8,fecalCalProtectin_CD,29,13,27.92009973452166,combinedF
null,8,fecalCalProtectin_CD,30,13,17.93896372954513,combinedF
null,8,fecalCalProtectin_CD,31,13,17.45671961580174,combinedF
null,8,fecalCalProtectin_CD,32,13,18.720322860935582,combinedF
null,8,fecalCalProtectin_CD,33,13,9.616038867146273,combinedF
null,8,fecalCalProtectin_CD,34,13,31.994245612378442,combinedF
null,8,fecalCalProtectin_CD,35,13,32.24681377764404,combinedF
null,8,fecalCalProtectin_CD,36,13,15.169374563400089,combinedF
null,8,fecalCalProtectin_CD,37,13,14.543301947134395,combinedF
null,8,fecalCalProtectin_CD,38,13,24.397037162104887,combinedF
null,8,fecalCalProtectin_CD,39,13,21.149354264793885,combinedF
null,8,fecalCalProtectin_CD,40,13,6.12290777338183,combinedF
null,8,fecalCalProtectin_CD,41,13,26.62812703342477,combinedF
null,8,fecalCalProtectin_CD,42,13,18.66996890752533,combinedF
null,8,fecalCalProtectin_CD,43,13,10.67727179207595,combinedF
null,8,fecalCalProtectin_CD,44,13,29.10392071110102,combinedF
null,8,fecalCalProtectin_CD,45,13,17.90233436275424,combinedF
null,8,fecalCalProtectin_CD,46,13,20.05386111743598,combinedF
null,8,fecalCalProtectin_CD,47,11,24.221487078431288,combinedF
null,8,fecalCalProtectin_CD,48,7,23.615645007963842,combinedF
null,8,fecalCalProtectin_CD,49,13,21.894907554918976,combinedF
null,8,fecalCalProtectin_CD,50,13,8.366781513708505,combinedF
null,8,fecalCalProtectin_CD,51,13,16.442236279872173,combinedF
null,8,fecalCalProtectin_CD,52,13,18.12887625466987,combinedF
null,8,fecalCalProtectin_CD,53,13,29.020213544167927,combinedF
null,8,fecalCalProtectin_CD,54,13,27.63522060049514,combinedF
null,8,fecalCalProtectin_CD,55,13,30.124674679230328,combinedF
null,8,fecalCalProtectin_CD,56,13,10.301184739928747,combinedF
null,8,fecalCalProtectin_CD,57,9,10.57678672349588,combinedF
null,8,fecalCalProtectin_CD,58,13,15.150643891225096,combinedF
null,8,fecalCalProtectin_CD,59,13,24.072602474648868,combinedF
null,8,fecalCalProtectin_CD,60,13,11.423484742589979,combinedF
null,8,fecalCalProtectin_CD,61,13,25.374543033545695,combinedF
null,8,fecalCalProtectin_CD,62,13,8.0053152940818,combinedF
null,8,fecalCalProtectin_CD,63,13,9.343656427591787,combinedF
null,8,fecalCalProtectin_CD,64,13,26.290391611422343,combinedF
null,8,fecalCalProtectin_CD,65,13,24.045634132139284,combinedF
null,8,fecalCalProtectin_CD,66,13,9.972458322526245,combinedF
null,8,fecalCalProtectin_CD,67,13,30.31630088654417,combinedF
null,8,fecalCalProtectin_CD,68,13,23.11944486933003,combinedF
null,8,fecalCalProtectin_CD,69,13,8.634346443040839,combinedF
null,8,fecalCalProtectin_CD,70,13,27.212634343861573,combinedF
null,8,fecalCalProtectin_CD,71,13,42.59962061383527,combinedF
null,8,fecalCalProtectin_CD,72,13,18.293295081338425,combinedF
null,8,fecalCalProtectin_CD,73,13,23.03676571200887,combinedF
null,8,fecalCalProtectin_CD,74,13,15.225417405060263,combinedF
null,8,fecalCalProtectin_CD,75,13,6.213146743906169,combinedF
null,8,fecalCalProtectin_CD,76,13,25.140512988748817,combinedF
null,8,fecalCalProtectin_CD,77,13,13.27350681379891,combinedF
null,8,fecalCalProtectin_CD,78,13,44.30965218067021,combinedF
null,8,fecalCalProtectin_CD,79,13,26.59870703364561,combinedF
null,8,fecalCalProtectin_CD,80,13,16.079603302317235,combinedF
null,8,fecalCalProtectin_CD,81,13,21.500580020020777,combinedF
null,8,fecalCalProtectin_CD,82,13,16.212079789578922,combinedF
null,8,fecalCalProtectin_CD,83,13,19.505061510283387,combinedF
null,8,fecalCalProtectin_CD,84,13,12.406171626123122,combinedF
null,8,fecalCalProtectin_CD,85,13,30.203608042265884,combinedF
null,8,fecalCalProtectin_CD,86,13,3.1414147759204925,combinedF
null,8,fecalCalProtectin_CD,87,13,16.386882430092093,combinedF
null,8,fecalCalProtectin_CD,88,13,34.18792323522153,combinedF
null,8,fecalCalProtectin_CD,89,9,21.12102126975903,combinedF
